http://twitter.com/SimplyMedien/statuses/679274489994076160	Erfolg für #Ogilvy und #BBDODeutsche #Bahn will Werbeetat splitten https://t.co/JEE61NJEyF https://t.co/16UYqdnaDh
http://www.dasgelbeforum.de.org/board_entry.php?id=387370#3	Wegen Zuwanderungsdruck : Zugverkehr nach Schweden gestoppt - das Land der unbegrenzten Möglichkeiten ( ed : Klimaabk .  unverb. ! ) " Hallo Bergamr , danke .  Auch wenn die Zuwanderungs-Krise nur ein Teil der Krise von Staat und Politik sind , hänge ich es mal hier ran : Flüchtlinge Schweden stoppt Zugverkehr aus Dänemark Stand : 21. 12. 2015 19:54 Uhr Die staatliche schwedische Eisenbahngesellschaft hat einen Stopp des Personenverkehrs von Dänemark in das Land angekündigt .  Sie sei nicht in der Lage , alle Fahrgäste zu kontrollieren , wie die schwedische Regierung angesichts der vielen Flüchtlinge gefordert hatte .  Das staatliche schwedische Transportunternehmen SJ hat angekündigt , den Personenverkehr aus Dänemark einzustellen .  Als Grund gab das Unternehmen an , es sei nicht in der Lage , wie von der Regierung in Stockholm gefordert , die Identität aller nach Schweden einreisenden Fahrgäste zu überprüfen .  Die Kontrollen sollen den Zuzug von Flüchtlinge eindämmen .  Allein in diesem Jahr sind in Schweden 150.000 Asylbewerber angekommen .  Die Regierung hat sich deshalb vorübergehend aus dem Schengen-Abkommen ausgeklinkt und ein Gesetz verabschiedet , das Personenkontrollen in allen öffentlichen Verkehrsmitteln vorschreibt ... " " . War auch eine interessante Lösung , dass Bahnbedienstete Grenzer spielen sollen .  Aber klar , die Bild von staatlich Grenzkontrollen wollte man sich ja " " sparen " " .  In Schweden , wo man zugeben musste , dass es Grenzen des Machbaren gibt , dort wo die Regierung vor 2 Jahren öffentlich alle in der EU aufforderte , die Grenzen zu öffnen .  Nur hatten auch schon andere europäische Staaten Erfahrungen mit der Endlichkeit der Möglichkeiten sammeln können .  In den letzten Jahren allen voran Italien , worüber Don Alphonso gerade einen klasse Bericht brachte , in dem er vor allem die Illegalen betrachtete : " " Kein Mensch ist illegal , rufen Aktivisten .  Legal sind sie aber auch nicht . "  " http://blogs.faz.net/stuetzen/2015/12/16/der-brutale-klassenkampf-des-moralischen-imperativs-5895/ Die meisten Billigjobs machten wegen der Krise wieder Einheimische .  Und weil wir Schweden hatten , eine schöne Beobachtung : " " Ein schwedischer Minister hat bei den europäischen Rechten eine Protestwelle erzeugt , als er bei einer Reise in Afrika sagte , er freue sich darauf , dass diese farbenfroh gekleideten Menschen kämen , und Europa bunt werde .  Die angekommenen Afrikaner sehen alle nicht bunt aus , sie tragen vor allem Schwarz .  Schwarz wärmt , schwarz macht anonym Schwarz wärmt , schwarz macht anonym , schlecht identifizierbar , und tarnt in der Dunkelheit .  Schwarz trägt der Blumenverkäufer neben dem Hotel , schwarz trägt die Bettlerin , " " Die Kommentares sind wieder sehr egiebig .  Darin geht es auch , wie im Text , dass Abschiebungen zu aufwendig sind , und daher nicht im großen Maßstab gingen .  DA war bei einem Abschiebungsversuch dabei , der 7tausend Euro Kosten bedeutete und erfolglos abgebrochen wurde .  Auch meint er , dass eine Residenzpflicht gar nicht durchsetzbar wäre , wo könnte man in letzter Konsequenz alle einsperren , die sich dennoch einfach frei bewegen .  Dass es auch für HartzIVler Residenzpflicht gibt und bei Verstoß Leistungen gekürzt werden , zeigt einen weiteren Unterschied , der nicht eben für Begeisterung sorgen wird .  " " Die Erreichbarkeit in SGB II und III Wie definiert die EAO den zeit- und ortsnahen Bereich und welche Rechte und Pflichten ergeben sich für Leistungsbe- zieher nach dem SGB III und dem SGB II aus der Resi- denzpflicht ?  http://www.info-also.nomos.de/fileadmin/infoalso/doc/Aufsatz_infoalso_07_01.pdf Aber Hey , er müsste nicht nur eine Kur abbrechen , wenn es notwendig ist , am Samstag darf der Arbeitslose fortfahren : " " Eine Zustimmung benötigt der Arbeitslose auch für Kuraufenthalte , die Teilnahme an einer Veranstaltung , die staatspolitischen , kirchlichen oder gewerkschaftlichen Zwecken dient oder sonst im öffentlichen Interesse liegt oder für die Abwesenheit zur Ausübung einer ehrenamtlichen Tätigkeit .  Der Arbeitslose muss sicherstellen , dass er während einer solchen Teilnahme werktäglich persönlich unter der der Behörde benannten Anschrift durch Briefpost erreichbar ist ; er muss die Teilnahme jederzeit abbrechen können und sich vor der Teilnahme für den Fall der beruflichen Eingliederung glaubhaft zum jederzeitigen Abbruch bereit erklärt haben ... Der Erreichbarkeitsanordnung steht es nicht entgegen , wenn der Arbeitslose lediglich über das Wochenende , das heißt von Freitagnachmittag bis Sonntagabend die Wohnung verlässt , sodass er die am Samstag ankommende Post erst am Sonntag zur Kenntnis nehmen kann .  Eine Verpflichtung , auch samstags zur Wohnung zurückzukehren , um die Briefpost zur Kenntnis zu nehmen , ist unverhältnismäßig , insbesondere da das Arbeitsamt sonntags geschlossen hat .  Auch wenn in der Branche , in der der Arbeitslose zuvor gearbeitet hat , Vorstellungsgespräche am Sonntag üblich sind , lässt sich daraus keine Pflicht ableiten , sich auch am Wochenende zuhause aufzuhalten , um einer möglichen Einladung zu einem Vorstellungsgespräch am Sonntag , das erst am Samstag zugestellt wird , folgen zu können . "  " https://de.wikipedia.org/wiki/Erreichbarkeitsanordnung Seehofer wird es übel genommen , dass er auf die Kosten verweist , denn wenn etwas keine Rolle spielt , dann Geld .  " " Streit um das Ende des " " Soli " " Bund der Steuerzahler gegen Seehofer http://www.tagesschau.de/inland/solidaritaetszuschlag-123.html Presseschau zum " " Soli " " -Streit : " " Seehofer ist eine Kanone " " http://www.tagesschau.de/inland/solidaritaetszuschlag-125.html Da spritzt der Geifer der Eiferer .  Denn eines ist klar : Wenn jemand auf der Welt das Land der unbegrenzten Möglichkeiten ist , dann sind es wir .  Von wegen die USA .  Den Titel haben derzeit wir : https://en.wikipedia.org/wiki/Land_of_opportunity . Nicht die , und nicht Schweden .. ! Nur offenbar hat man die Rechnung ohne den Wirt gemacht : " " Die Bahn erklärte , sie habe nicht die Kapazitäten für solche Kontrollen .  Daher stelle sie den Personenverkehr ein , bis eine praktikable Lösung gefunden sei .  Das Unternehmen Öresundstag , das einen Pendlerdienst zwischen Schweden und Dänemark anbietet " " ( lt. der eingangs genannten Meldung ) will auch reduzieren , weil Schaffner keine Grenzer sind , das sicher Zeit und Geldkosten und das vermutlich nicht immer ganz unproblematisch ab .  Schon allein aus der folgende Geschichte heraus .  Der Bundesinnenminister hatte sich vergangene Woche allen Ernstens sogar Rücktrittsforderungen eingehandelt , weil nun angeblich klar wäre , dass er mit seiner " " Schätzzahl " " von einem Drittel Zuwanderer mit gefälschtem syrischen Pass unterwegs wären ( Standardargument der anderen Seite , speziell aus der Linken : ' Auch Syrer könnten mit gefälschten syrischen Pass versehen sein ' .  Um gleichzeitig jegliche Einzelfallprüfung , die dem nachgehen kann , für überflüssig erklären !  Und während hier schön rumgetönt wurde , war es in der ausländischen Presse längst bekannt und in US-Kongress breit debattiert worden , was nun heute hier erklärt werden musste : " " Forderung nach Frontex-Warnung Jeden Flüchtling einzeln prüfen Blanko-Pässe erbeutet ?  Die " " Welt am Sonntag " " hatte berichtet , dass der IS in Syrien , dem Irak und Libyen offenbar zehntausende Passdokumente erbeutet habe - darunter zahllose Blanko-Pässe und überdies Maschinen zur Produktion von Ausweisdokumenten .  Die EU-Grenzschutzbehörde Frontex warnte deswegen vor einem Sicherheitsrisiko .  Seit gut einem Jahr gilt für syrische Asylbewerber in Deutschland ein vereinfachtes Verfahren , in dem sie lediglich in einem Fragebogen ihre Fluchtgründe darlegen müssen .  Auch Bundesinnenminister Thomas de Maizière ( CDU ) will diese Ausnahme rückgängig machen .  Insgesamt sind 2015 mehr als eine Million Flüchtlinge nach Deutschland gekommen . "  " http://www.tagesschau.de/inland/einzelfallpruefung-101.html ( Siehe auch , wenn es das Herz aushält ( lg Hasso ) , die Version , in der das herunter gespielt wurde : http://www.tagesschau.de/ausland/passdokumente-is-101.html ) Nun also Forderungen - wem gegenüber eigentlich - sind die nicht in gemeinsam in der Bundesregierung ? : " " Nach einem Bericht über Tausende vom IS erbeutete Blanko-Pässe fordern Innenpolitiker von Union und SPD Konsequenzen :  Die Einzelfallprüfung für Flüchtlinge müsse wieder eingeführt werden .  Derzeit gilt für Syrer ein vereinfachtes Verfahren . "  " . Achja , die Richtlininiekompetenz der Immer-Noch-Bundeskanzlering , die ja nun nicht überraschender Weise auch nicht sehr weit kommt , mit ihrem " " Lösungsansatz " " " " Europa " " .  Erst wurde rumgetönt , was ein kleiner Vorgipfel der kleinen Koalition , nein Schar der Willigen um Merkel-Deutschland , so bewirken können würde .  Dann wurde berichtet , dass der Gipfel viele andere wichtige Dinge beschloss ( es gibt übrigens auch noch weitere Probleme , außer der Flüchtlingskrise ) und dann ernüchtert auch die Propagandaschau : http://www.tagesschau.de/kommentar/frontex-109.html Tagesschautext ( ! ) : „ Genauso wenig wie sich irgendein europäisches Land qua Mehrheitsentscheidung zwingen lässt , Flüchtlinge aufzunehmen .  Die Super-Eingreiftruppe Frontex bleibt eine Wunschvorstellung , eine Fata Morgana .  Europas Außengrenzen bleiben durchlässig .  Und deshalb drohen uns allen Grenzkontrollen im Innern der EU .  Denn das Verfallsdatum des Merkel-Mantras " " Wir schaffen das " " rückt jeden Tag näher . “  Und dann muss es zwangsläufig auch hier zum öffentlichen „ Schwedischen Anerkenntnis “ kommen .  Vertrackt genug ist es schon : Unterbringungsmöglichkeiten sind nahezu völlig ausgereizt , Abschiebungen sind im großen Massstab zu teuer und nicht machbar .  Heute wurde ja erklärt , wie viele Abschiebungen in diesem Jahr vorgenommen werden konnten ( ob da auch freiwillige Ausreisen - bzw. Abmeldungen aus dem Sozialsystem mitgezählt werden ... ? ) - in einem Ton , den man missinterpretieren könnte Bilanz der Bundesländer Deutlich mehr Asylsuchende abgeschoben Stand : 21. 12. 2015 09:21 Uhr Aus Deutschland wurden 2015 bislang etwa 18.000 Flüchtlinge abgeschoben .  Das sind fast doppelt so viele wie im vergangenen Jahr .  Die Zahl der Abschiebungen stieg in allen Bundesländern - außer in Thüringen : Hier ging sie zurück . "  " . Wer es herschafft , der bleibt .  Und Familiennachzug , den unser Forenfreund trotz aller Mühe für den Sohn aus der Ukraine nicht erlangen konnte , der wird bei andere nicht diskutiert , besonders nicht bei den zig Tausenden Kindern und Jugendlichen in Deutschland und Österreich : http://www.bundesregierung.de/Content/DE/Artikel/2015/12/2015-12-16-minderjaehrige-fluechtlinge.html Seit Anfang November sind gut 15.000 unbegleitete Kinder und Jugendliche nach Deutschland eingereist .  Sie befinden sich noch in Obhut der Jugendämter .  Rund ein Fünftel von ihnen wurde – gemäß des neuen Gesetzes – auf ein anderes Bundesland verteilt .  Mit den " " Altfällen " " , also den unbegleiteten ausländischen Minderjährigen , die bereits vor dem 1. November eingereist sind , befinden sich damit insgesamt rund 57.000 unbegleitete Minderjährige in der Obhut der Kinder- und Jugendhilfe . "  " Siehe auch - ist aber böse : https://de.wikipedia.org/wiki/Ankerkind Und wenn schon : 15.12 . – 02:55 Flüchtlingsticker Welt : Nur jeder 50. Flüchtling wird laut IfW festen Job finden Im Zuge der Flüchtlingskrise erwarten Experten einer Zeitung zufolge bis 2017 etwa 376.000 Arbeitslose zusätzlich in Deutschland .  Das Institut für Weltwirtschaft ( IfW ) gehe davon aus , dass zwei Prozent – also jeder 50. – der erwerbsfähigen Flüchtlinge mit Arbeitserlaubnis auf Dauer eine feste Stelle finden werde , berichtet „ Bild “ unter Berufung auf die Winterprognose der Kieler .  In absoluten Zahlen dürften damit 94.000 Flüchtlinge einen solchen Arbeitsplatz finden .  Die Experten rechnen dem Blatt zufolge in ihrer Untersuchung vor , dass bis Ende 2017 insgesamt 2,7 Millionen Flüchtlinge Deutschland erreichen werden – 1,1 Millionen 2015 , 1,0 Millionen 2016 und 600.000 dann 2017 . Von diesen dürfte gut eine Million einen positiven Asylbescheid und damit eine Arbeitserlaubnis erhalten .  Die Zahl der Erwerbsfähigen in dieser Gruppe liege für das Gesamtjahr 2017 vermutlich bei 470.000 . Von ihnen würden dann zwei Prozent auf Dauer eine feste Stelle finden . “  So sind auch die Zahlen anderer Institute und die Erfahrungen aus z. B. Schweden .  Na und !  Wir sind nun das Land der unbegrenzten Möglichkeiten , dass sich nur etwas ändern wird .  Und vor allem , wir können gar nicht anders !  Das sagt ja auch der wissenschaftliche Dienst des Bundestage , wie die Tagessachau feiert : ( So noch der vollständige Titel , vermerkt bei Google ) : " " Exklusiv : Obergrenze für Flüchtlinge - rechtlich kaum möglich ?  tagesschau.de ‎ - vor 1 Tag Pikanterweise stammt die Studie vom Wissenschaftlichen Dienst des Bundestags ... " " https://www.tagesschau.de/inland/obergrenzen-gutachten-101.html " " um allerdings darauf hinweisen zu müssen , dass die Zählweise des " " wissenschaftlichen Dienstes " " ( wer hatte sie wohl beauftragt ... ) nicht ganz korrekt sein könne : " " Anmerkung der Redaktion : Im Text stand zunächst als Zitat aus dem Bericht der Satz " " dass die EU rund 742 Millionen Einwohner hat " " ( siehe auch S. 21 des PDF-Dokuments im Original ) .  Das ist falsch - Europa insgesamt hat zwar so viele Einwohner , in der EU sind es aber etwa 510 Millionen .  Wir haben daher die Formulierung geändert . "  " Aber in der Quelle des Dokumentes , dass ich im Moment des Lesens der Meldung über die TS herunterlud stand nicht nur , sondern immer noch : " " Angesichts der Bevölkerungsgröße in der EU in Höhe von ca. 742 Mio. ( ) Einwohnern sowie ihrer Wirtschaftskraft als Ganzes einerseits und der im Raum stehenden Flüchtlingszahlen bspw. für die ersten zehn Monate in 2015 von knapp über 1 Mio. andererseits , erscheint dies allerdings generell höchst zweifelhaft . "  " ( aber ganz " " knapp " " ) .  Quelle für das Gutachten diser echten Experten ( auf die sächsische Doppeldeutigkeit dieses Phrase , sei ausdrücklich verwiesen ) : https://www.tagesschau.de/obergrenze-103~_origin-86dc1e11-e84d-42f7-8777-7dc78cfa51bb.pdf Man machte sich dort erkennbar Gedanken , ob es jemals so etwas wir ein praktische Grenze der Aufnahmefähigkeit oder namentlich einen Notstand geben könne - ebenda in Paraphierung Absätze 57 ff. : " " Befürwortet man eine solche Möglichkeit , wäre im Anschluss zu klären , ob es Gründe gäbe , die die Einführung einer Obergrenze sowie einen daraus folgenden Verstoß gegen das Aus- und Zurückweisungsverbot überhaupt rechtfertigen könnten .  Angesichts der Schwere der Konsequenzen , die für den Einzelnen aus einem Verstoß gegen dieses Verbot folgen , müsste es sich in jedem Fall um sehr gewichtige Gemeinwohlgründe handeln .  Rein wirtschaftliche Erwägungen wären per se ausgeschlossen .  Ob die Geltendmachung „ notstandsähnlicher Extremsituationen “ auf Ebene der EU dem Grunde nach möglich wäre , 57 wurde zumindest im grundrechtlichen Kontext – soweit ersichtlich – bisher nicht erörtert .  Würde man dies befürworten , wäre allerdings zu klären , unter welchen Voraussetzungen dies für die gesamte Union angenommen werden könnte .  Vorliegend wäre v. a. zu fragen , ob eine solche „ notstandsähnliche Extremsituation “ auf EUEbene durch einen Zustrom von international Schutzsuchenden überhaupt ausgelöst werden könnte .58 Angesichts der Bevölkerungsgröße in der EU in Höhe von ca. 742 Mio. Einwohnern sowie ihrer Wirtschaftskraft als Ganzes einerseits und der im Raum stehenden Flüchtlingszahlen bspw. für die ersten zehn Monate in 2015 von knapp über 1 Mio. andererseits59 erscheint dies allerdings generell höchst zweifelhaft .  Würde man das gleichwohl bejahen wollen , stellte sich die Anschlussfrage , ob es möglich wäre , mit Blick auf das potentielle Eintreten einer solchen Notsituation vorab in abstrakter Weise eine numerische Begrenzung der Flüchtlingsaufnahme normativ festzusetzen .  Könnte auch diese zweifelhafte Annahme bejaht werden , würde sich schließlich noch die Frage stellen , ob nicht die pauschale Aussetzung des Aus- und Zurückweisungsverbots bei Überschreitung der Obergrenze den Wesensgehalt des Art. 18 GRC in Frage stellt .  3. 1. 3. 3. Zwischenergebnis Nach herrschender Ansicht gewährt Art. 18 GRC zwar kein subjektives ( Grund- ) Recht gegenüber der EU auf Einräumung eines Asylstatus .  In Anknüpfung an Art. 33 Abs. 1 GFK soll er jedoch Schutz vor einer Aus- oder Zurückweisung von Asylberechtigten in Verfolgerstaaten bieten .  Vor diesem Hintergrund wäre die Einführung einer unionsweiten Obergrenze für die Aufnahme von Flüchtlingen im Sinne der GKF mit Art. 18 GRC nur insoweit vereinbar , als die hiervon betroffenen Flüchtlinge in sichere Drittstaaten zurückgewiesen werden würden . "  " Und wo es nicht nur heißt , es wäre rechtlich gar nicht möglich jemanden zurück zu weisen und wir wissen " " Dem Recht muss entsprochen werden und wenn die Welt darüber zu Grunde geht " " ( eine Übersetzung des berühmten : http://de.wikipedia.org/wiki/Fiat_iustitia,_et_pereat_mundus ) , da bezieht man sich offenbar auch auf weitere Gebiete : " " 1 Mitgliedstaaten der EU 1.1 Übersicht 1.2 Liste der Mitgliedstaaten 2 Beitrittskandidaten 3 Spezielle Gebiete 3.1 Überseegebiete von Mitgliedstaaten , die vollständig zur EU gehören 3.2 Gebiete , die der EU , aber nicht der Zollunion angehören 3.3 Assoziierte Gebiete 3.4 Gebiete , die nicht zur EU gehören 3.5 Europäische Zwergstaaten aus : https://de.wikipedia.org/wiki/Mitgliedstaaten_der_Europ%C3%A4ischen_Union Übrigens , es ist bekannt , dass der Euro auch in afrikanischen Staaten , wie Simbawe zählt ?  Siehe den dortigen Kasten : https://de.wikipedia.org/wiki/Euro Siehe besonders , wer so zur erweiterten Eurozone gezählt wird : https://de.wikipedia.org/wiki/Euro#Eurozone " " Im weiteren Sinne sind damit auch die Staaten gemeint , die den Kurs ihrer eigenen Währung über ein Wechselkurssystem an den Euro gekoppelt oder als Nicht-EU-Mitgliedstaaten , z. T. einseitig , den Euro eingeführt haben .  Zu den Nicht-EU-Ländern , die den Euro verwenden , gehören neben den Kleinstaaten Andorra , Monaco , San Marino und Vatikan auch Montenegro und Kosovo .  Weiterhin verwenden die zu Frankreich , aber nicht zur EU gehörenden Gebiete Saint-Pierre und Miquelon und Saint Barthélemy den Euro .  In den Militärbasen Akrotiri und Dekelia auf Zypern , die unter britischer Hoheit stehen und ebenso nicht zur EU gehören , wird nur mit dem Euro gezahlt .  Einen festen Wechselkurs zum Euro haben in Europa Bosnien-Herzegowina und Bulgarien sowie in Afrika Kap Verde , São Tomé und Príncipe , die Komoren und die 14 Länder der CFA-Franc-Zone .  Auch der CFP-Franc , der in einigen pazifischen französischen Übersee-Territorien verwendet wird , ist fest an den Euro gebunden .  Andere Wechselkurssysteme , wie der Wechselkursmechanismus II , dem Dänemark angehört , erlauben eine gewisse Bandbreite an Schwankungen um einen Leitkurs .  Manche Staaten wie Marokko wiederum haben ihre Währungen an einen Währungskorb gekoppelt , der zu einem bestimmten Anteil am Euro orientiert ist .  Die Schweiz setzte von 2011 bis 2015 ein Wechselkurs-Fluktuationslimit .  Insgesamt nutzen über vierzig Staaten den Euro oder eine von ihm abhängige Währung ... " " ( auch die weiteren Absätze dort lohnen ! ) Siehe diese Grafik : https://upload.wikimedia.org/wikipedia/commons/4/48/Verwendung_des_Euro_und_daran_gekoppelter_W%C3%A4hrungen_weltweit.svg ( Quelle : https://de.wikipedia.org/wiki/Datei : Verwendung_des_Euro_und_daran_gekoppelter_W % C3 % A4hrungen_weltweit.svg ) Also da kann man schon ins Schwärmen kommen , Europa : Unendliche Weiten , undendlich viel Raum !  Und Deutschland , das Land der unbegrenzten Möglichkeiten !  Hmm ... wie das klingt ... ( man sieht förmlich die Nochbundekanzlerin mit dem Flüchtlingskoordintor vor einer Wand-Landkarte , nein , einem Europa-Atlas stehen , wie Chaplins Diktator ) !  Und übermorgen kommt der Weihnachtsmann !  Schöne Bescherung !  Viele freundliche Grüße azur *) " " Bundesinnenminister Thomas de Maizière hatte in diesem Zusammenhang von einer Schätzzahl von rund 30 Prozent der Asylsuchenden gesprochen , die sich als Syrer ausgäben , in Wahrheit aber keine seien .  ... solche " " massenhaft praktizierte Entscheidungspraxis " " stehe nach Ansicht der Personalvertreter " " mit einem rechtsstaatlichen Verfahren nicht im Einklang " " .  Ähnliches wie für die Syrer gelte auch für Flüchtlinge aus Eritrea . "  " Quelle : http://www.tagesschau.de/inland/brandbrief-bamf-105~_origin-f6ce9f91-72e7-44f4-8685-ac9f20fbdf5e.pdf Edit und PS : Es ist ja nach wie vor nicht so richtig klar , was die Klima-Vereinbarung von Paris bedeutet .  Vermutlich Ausgaben von viel Steuergeld . Mal sehen wer da mit großartigem Beispiel vorangeht ?  Sicher die Noch-Bundeskanzlerin unter dem Jubel derselben , die Flüchtlinge ohne Ende glücklich machen können .  http://www.spiegel.de/wissenschaft/natur/uno-beschliesst-welt-klimavertrag-historisches-abkommen-a-1067513.html 100 Milliarden Dollar pro Jahr sollen die alten Industriestaaten ab 2020 zur Verfügung stellen , um vom Klimawandel bedrohte Regionen abzusichern und ihre Energieversorgung umzustellen .  Dieses bereits vor sechs Jahren beschlossene Vorhaben wurde in letzter Minute aus dem rechtlich bindenden Teil des Klimavertrags in den unverbindlicheren zweiten Teil des Gipfelbeschlusses verschoben .  Durch diesen Trick , muss das Thema nicht vom Kongress der USA abgesegnet werden .  Außerdem sind Befürchtungen , einen heiklen juristischen Präzedenzfall zu schaffen , damit obsolet .  Wichtiger Zusatz :  Das Geld soll aus einer Vielzahl von Quellen stammen - also auch von Unternehmen .  Die ärmeren Staaten haben erreicht , dass gleich viele Mittel für Anpassung und Energie locker gemacht werden sollen . "  " Fefe hatte berichtet , wie zwar überall verkündet wurde , es sei angeblich Verbindliches errungen worden , aber da fand sich schnell ein Ausweg : " " Aber eins nach dem anderen :  Da waren zunächst einmal die Amerikaner .  Sie hatten ein Problem in Artikel 4.4 des geplanten Abkommens .  Nur ein einziges Wort .  Ein \ " " shall \ " " , so forderten sie , sollte durch ein \ " " should \ " " ersetzt werden - \ " " sollen \ " " durch \ " " sollten \ " " .  Sechs Buchstaben statt fünf .  Das roch nach Haarspalterei .  Allerdings ging es um eine Passage des Textes , auf die man vor allem im Kongress in Washington genau schaute - weil sich daraus womöglich eine völkerrechtlich bindende Verpflichtung für CO2-Minderungen hätte ableiten lassen . "  " ( auch beim Spiegel grauslich an unpassenden Stellen eingerückte Zwischenüberschrift : " " Die Türkei will weiterhin eine Sonderrolle behalten " " ) " " Die republikanische Parlamentsmehrheit hätte dann mit Sicherheit darauf beharrt , über den Vertrag abzustimmen - und ihn anschließend in der Luft zerrissen .  Dieses Risiko konnte die US-Delegation nicht eingehen .  Deswegen zeigten sich Außenminister John Kerry und seine Leute hart .  Gipfelpräsident Laurent Fabius würde das Problem später in der Sitzung mit einem Kniff aus der ganz hohen Schule der Diplomatie lösen :  Das betreffende Wort \ " " shall \ " " sei an dieser Stelle ganz einfach ein Schreibfehler , erklärte er gewitzt , verursacht von einer übernächtigten Hilfskraft .  In früheren Fassungen des Textes habe dort schließlich auch ein \ " " should \ " " gestanden .  So werde man es flugs wieder korrigieren .  Problem gelöst - auch weil Staaten wie Indien , China und Brasilien vorher unter der Hand ihre Zustimmung zu diesem Ausweg signalisiert hatten .  Dann war da noch die Sache mit den Türken .  Sie sind eine Art Sonderfall in den Verhandlungen ... " " http://www.spiegel.de/wissenschaft/mensch/paris-papst-soll-klimakonferenz-vor-dem-scheitern-bewahrt-haben-a-1067562.html Daraus leiten sich also in Wirklichkeit keinerlei Verpflichtungen ab , wohl aber die Möglichkeit zu zahlen .  Und wo wir hier doch sooo \ " " fortschrittlich \ " " sind ... im Land der unbegrenzten Möglichkeiten .. ! Bonus : unabhängige Journalisten toben begeistert nach dem " " Abschluss des Unverbindlichen " " - Video von 13 sec auf https://twitter.com/BecketAdams/status/675753128692723712/video/1 ( auch via fefe paranoia - man lese ruhig auch die dortigen Antworten ) .  Auf die " " können wir so richtig bauen " " , die bekommen einfach alles raus . --- ENJOY WEALTH ( Groß-Leucht-Reklame am Gebäude Lehmann-Brothers / NY ) Meide das Destruktive - suche das Konstruktive . "
http://www.arcor.de/content/aktuell/news_wirtschaft/4428041,1,Verkehr--Siemens-und-Stadler-liefern-neue-Z%C3%BCge-f%C3%BCr-Berliner-S-Bahn,content.html	Verkehr :  Siemens und Stadler liefern neue Züge für Berliner S- Bahn | Wirtschaft Mit der S- Bahn Berlin GmbH habe das Konsortium einen Rahmenvertrag über die Lieferung von bis zu 1380 Wagen abgeschlossen , wie die beiden Unternehmen am Dienstag mitteilten .  Das entspricht der gesamten Berliner S-Bahn-Flotte .  Die ersten 106 Züge seie
http://twitter.com/FAZ_NET/statuses/678903408967970816	Mit Bus oder Bahn ins Skigebiet , was ist günstiger ?  Ein Preisvergleich vor den Feiertagen im #Verbraucherthema .  https://t.co/mzIl35Pqqs
http://twitter.com/philipp_kalweit/statuses/677970566612172800	Ich glaube die Bahn hat gerade eben fast einen Radfahrer überfahren .  @uestra
http://www.morgenpost.de/wirtschaft/article206834033/Bahnchef-Grube-legt-Programm-fuer-mehr-Puenktlichkeit-vor.html	Bahnchef Grube legt Programm für mehr Pünktlichkeit vor " 17. 12. 2015 , 10:34 Verkehr Bahnchef Grube legt Programm für mehr Pünktlichkeit vor Bahnchef Grube möchte den Konzern weiter umbauen .  Berlin .  Bahnchef Rüdiger Grube hat angesichts schwacher Geschäftszahlen Fehler der Konzernleitung zugegeben .  " " Viell "
http://twitter.com/d_potthast/statuses/678230255098810368	@DB_Bahn Ja , bin ich .  Ich krieg den Preis angezeigt .  Wenn ich auf Buchung tippe , kommt nicht die übliche Buchung .  https://t.co/fqysSzAEXb
http://www.wochenblatt.de/nachrichten/regensburg/regionales/Haushaltsdebatte-Christian-Janele-bekraeftig-Forderung-nach-dem-Frauentaxis;art1172,342393	Haushaltsdebatte : Christian Janele bekräftig Forderung nach dem Frauentaxis Die Rede von Stadtrat Christian Janele von der CSB im Wortlaut :  Sehr geehrter Herr Oberbürgermeister , sehr geehrte Kolleginnen und Kollegen , sehr geehrte Damen und Herren der Stadtverwaltung und der Medien , sehr geehrte Regensburgerinnen und Reg
http://www.idowa.de/inhalt.deutschland-siemens-und-stadler-liefern-neue-zuege-fuer-berliner-s-bahn.23bb89c8-983f-4554-b183-4b488c3eb75f.html	Siemens und Stadler liefern neue Züge für Berliner S- Bahn Siemens und Stadler liefern neue Züge für Berliner S- Bahn Berlin / München - Der Elektrokonzern Siemens hat wie bereits angekündigt zusammen mit dem Partnerunternehmen Stadler einen Großauftrag für neue Züge für die Berliner S- Bahn erhalten .  Mit der
http://www.freiepresse.de/SACHSEN/Behinderungen-im-Bahnverkehr-nach-Kabeldiebstahl-in-Leipzig-artikel9386278.php	Behinderungen im Bahnverkehr nach Kabeldiebstahl in Leipzig Behinderungen im Bahnverkehr nach Kabeldiebstahl in Leipzig erschienen am 17. 12. 2015 Leipzig ( dpa / sn ) - Ein Kabeldiebstahl in Leipzig hat am Donnerstag für Beeinträchtigungen im Bahnverkehr gesorgt .  Es komme zu Verspätungen im Fern- und Regionalver
